event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
20250523,39.4,58.4,0.48223349029864243,35.70,-0.01960784313725490196078431373,0.05882352941176470588235294118,-0.008403361344537815126050420168,0.01820728291316526610644257703,-0.01540616246498599439775910364,-0.06162464985994397759103641457,-0.1442577030812324929971988796,-0.1316526610644257703081232493
20240510,59.24,86.79,0.4650573858025425,57.00,0.1508771929824561403508771930,0.1701754385964912280701754386,0.06842105263157894736842105263,0.1526315789473684210526315789,0.09824561403508771929824561404,0.003508771929824561403508771930,0.01403508771929824561403508772,0.1333333333333333333333333333
20240403,45.98,66.65,0.44954326990988996,22.75,0.1230769230769230769230769231,-0.01098901098901098901098901099,0,0.006593406593406593406593406593,0.08131868131868131868131868132,0.01318681318681318681318681319,0.01758241758241758241758241758,0.02857142857142857142857142857
20250328,27.14,39.01,0.4373618114457695,100.00,-0.334,-0.361,-0.224,-0.075,-0.105,-0.353,-0.35,-0.368
20241129,14.71,20.95,0.4242011948197691,75.00,0.004,0.1013333333333333333333333333,0.008,-0.048,0.052,0.052,-0.05333333333333333333333333333,-0.08
20260130,18.76,26.58,0.41684432746032346,576.00,-0.2717013888888888888888888889,-0.3125,-0.2881944444444444444444444444,-0.2265625,0.2291666666666666666666666667,0.4375,0.4375,
20240816,33.92,47.62,0.40389149752678355,52.10,-0.1900191938579654510556621881,-0.1842610364683301343570057582,-0.2226487523992322456813819578,-0.1660268714011516314779270633,0.04606525911708253358925143954,-0.01151631477927063339731285988,-0.03454894433781190019193857965,-0.07485604606525911708253358925
20250801,28.07,39.23,0.3975774706954943,97.10,-0.3810504634397528321318228630,-0.3357363542739443872296601442,-0.3347064881565396498455200824,-0.2131822863027806385169927909,0.04016477857878475798146240989,0.2306900102986611740473738414,0.3748712667353244078269824923,0.7507723995880535530381050463
20250711,26.83,37.46,0.39619827073431724,72.60,-0.2148760330578512396694214876,-0.2286501377410468319559228650,-0.2024793388429752066115702479,-0.2121212121212121212121212121,0.1515151515151515151515151515,0.3429752066115702479338842975,0.5564738292011019283746556474,0.7217630853994490358126721763
20250207,28.99,40.24,0.3880648365620961,54.00,-0.3111111111111111111111111111,-0.3194444444444444444444444444,-0.3592592592592592592592592593,-0.2287037037037037037037037037,0.3148148148148148148148148148,0.3777777777777777777777777778,0.2518518518518518518518518519,0.2518518518518518518518518519
20250718,37.46,51.96,0.38707954118848,83.60,-0.3301435406698564593301435407,-0.3074162679425837320574162679,-0.3157894736842105263157894737,-0.1315789473684210526315789474,0.1662679425837320574162679426,0.3516746411483253588516746411,0.4952153110047846889952153110,1.009569377990430622009569378
20240202,36.16,49.63,0.3725110516451592,38.50,-0.06493506493506493506493506494,-0.06623376623376623376623376623,-0.1051948051948051948051948052,-0.02727272727272727272727272727,0.06363636363636363636363636364,0.04545454545454545454545454545,0.2337662337662337662337662338,0.2870129870129870129870129870
20250808,36.11,49.32,0.36582663068882226,149.00,-0.1040268456375838926174496644,-0.07718120805369127516778523490,-0.1107382550335570469798657718,-0.05704697986577181208053691275,-0.02684563758389261744966442953,-0.07046979865771812080536912752,0.08389261744966442953020134228,0.1812080536912751677852348993
